5,12,2.557739e-05,11.0
5,13,3.505895e-06,50.0
5,14,2.337274e-06,67.0
5,15,2.452002e-06,64.0
6,1,1.606597e-05,10.00001
6,2,1.569862e-05,10.00001
6,3,3.160883e-05,5.0
6,4,3.187816e-05,5.000026
6,5,3.182092e-05,5.000026
6,6,2.272564e-05,7.000026
6,7,1.044204e-05,14.90003
6,8,1.571874e-05,10.00001
6,9,2.627992e-05,6.000026
6,10,156.9148,0.0
6,11,1.215855e-05,13.0
6,12,86.00007,0.0
6,13,332.9999,0.0
6,14,621.0,0.0
6,15,165.0,-4.812327e-06
7,1,0.0,46.00001
7,2,0.0,46.00001
7,3,0.0,41.0
7,4,0.0,41.00003
7,5,0.0,41.00003
7,6,0.0,43.00003
7,7,0.0,50.90003
7,8,0.0,46.00001
7,9,0.0,47.00003
7,10,0.0,41.0
7,11,0.0,54.0
7,12,0.0,37.0
7,13,0.0,38.0
7,14,0.0,41.0
7,15,0.0,0.0
1,1,1.466663e-05,28.00012
1,2,1.456294e-05,28.00012
1,3,1.779204e-05,23.0
1,4,139.9702,-6.520699e-05
1,5,194.5308,0.0
1,6,199.9992,0.0
1,7,265.4997,0.0
1,8,1.779475e-05,23.00012
1,9,3.900364e-06,98.99982
1,10,2.618483e-06,143.0
1,11,2.138497e-06,171.0
1,12,2.161513e-06,174.0
1,13,1.702242e-06,208.0
1,14,1.509684e-06,230.0
1,15,1.533713e-06,227.0002
2,1,0.07582038,0.0
2,2,178.9237,0.0
2,3,121.042,-0.0001162903
2,4,89.85657,-0.0001814973
2,5,110.1018,-0.0001162903
2,6,0.0002091233,1.999884
2,7,4.176815e-05,9.899884
2,8,299.9997,0.0
2,9,5.172943e-06,75.9997
2,10,3.181089e-06,119.9999
2,11,2.51965e-06,147.9999
2,12,2.550416e-06,150.9999
2,13,2.010514e-06,184.9999
2,14,1.711959e-06,206.9999
2,15,1.74167e-06,204.0
3,1,8.464858e-05,5.000296
3,2,8.17779e-05,5.000296
3,3,126.8239,0.0001798557
3,4,93.43688,0.0001146487
3,5,115.7394,0.0001798557
3,6,0.0002078358,2.00018
3,7,4.085803e-05,9.90018
3,8,8.206052e-05,5.000296
3,9,663.9998,0.0
3,10,7.175798e-06,50.00018
3,11,4.158859e-06,78.00018
3,12,4.270593e-06,81.00018
3,13,2.572066e-06,115.0002
3,14,1.832109e-06,137.0002
3,15,1.901388e-06,134.0003
4,1,2.909448e-05,15.00012
4,2,2.846644e-05,15.00012
4,3,2.837101e-05,15.0
4,4,2.841631e-05,14.99993
4,5,2.840029e-05,15.0
4,6,2.476367e-05,17.0
4,7,1.609153e-05,24.9
4,8,2.836486e-05,15.00012
4,9,2.634986e-05,15.99982
4,10,4.559589e-05,10.0
4,11,1.780346e-05,23.0
4,12,1.933613e-05,26.0
4,13,6.448439e-06,60.0
4,14,3.923746e-06,82.0
4,15,4.122339e-06,79.00015
5,1,8.508594e-05,5.000116
5,2,8.266318e-05,5.000116
5,3,260.1339,0.0
5,4,144.7915,-6.520699e-05
5,5,195.0728,0.0
5,6,0.0002103109,2.0
5,7,4.121639e-05,9.9
5,8,8.24399e-05,5.000116
5,9,6.829242e-05,5.99982
5,10,171.8057,0.0
5,11,414.9998,0.0
5,12,6.516051e-05,11.0
5,13,8.866353e-06,50.0
5,14,5.908211e-06,67.0
5,15,6.199321e-06,64.00015
6,1,4.108938e-05,10.00012
6,2,4.003337e-05,10.00012
6,3,8.191566e-05,5.0
6,4,8.197578e-05,4.999935
6,5,8.192327e-05,5.0
6,6,5.808515e-05,7.0
6,7,2.639521e-05,14.9
6,8,3.988552e-05,10.00012
6,9,6.760775e-05,5.99982
6,10,179.1943,0.0
6,11,3.08184e-05,13.0
6,12,86.00015,0.0
6,13,332.9998,0.0
6,14,621.0,0.0
6,15,165.0,0.0001525859
7,1,0.0,45.99996
7,2,0.0,45.99996
7,3,0.0,40.99985
7,4,0.0,40.99978
7,5,0.0,40.99985
7,6,0.0,42.99985
7,7,0.0,50.89985
7,8,0.0,45.99996
7,9,0.0,46.99967
7,10,0.0,40.99985
7,11,0.0,53.99985
7,12,0.0,36.99985
7,13,0.0,37.99985
7,14,0.0,40.99985
7,15,0.0,0.0
1,1,6.197298e-06,28.00008
1,2,6.15637e-06,28.00008
1,3,7.545503e-06,23.0
1,4,141.4493,-7.874776e-05
1,5,193.0511,0.0
1,6,199.9997,0.0
1,7,265.4999,0.0
1,8,7.538383e-06,23.00008
1,9,1.611622e-06,99.0
1,10,1.059185e-06,143.0
1,11,8.554618e-07,171.0
1,12,8.620642e-07,174.0
1,13,6.701774e-07,208.0
1,14,5.883814e-07,230.0
1,15,5.985897e-07,227.0
2,1,0.05043818,0.0
2,2,178.9494,0.0
2,3,123.0844,-7.727583e-05
2,4,89.50573,-0.0001560236
2,5,108.41,-7.727583e-05
2,6,8.873615e-05,1.999923
2,7,1.775249e-05,9.899923
2,8,299.9999,0.0
2,9,2.155215e-06,75.99992
2,10,1.297695e-06,119.9999
2,11,1.017184e-06,147.9999
2,12,1.026019e-06,150.9999
2,13,7.983271e-07,184.9999
2,14,6.74321e-07,206.9999
2,15,6.869424e-07,203.9999
3,1,3.636703e-05,5.000077
3,2,3.521889e-05,5.000077
3,3,128.7074,0.0
3,4,93.10671,-7.874776e-05
3,5,114.1858,0.0
3,6,8.885347e-05,2.0
3,7,1.773325e-05,9.9
3,8,3.524747e-05,5.000077
3,9,663.9999,0.0
3,10,3.373812e-06,50.0
3,11,2.096042e-06,78.0
3,12,2.128072e-06,81.0
3,13,1.4188e-06,115.0
3,14,1.113238e-06,137.0
3,15,1.142236e-06,134.0
4,1,1.20922e-05,15.00008
4,2,1.184941e-05,15.00008
4,3,1.184168e-05,15.0
4,4,1.185166e-05,14.99992
4,5,1.184506e-05,15.0
4,6,1.028175e-05,17.0
4,7,6.659849e-06,24.9
4,8,1.182626e-05,15.00008
4,9,1.100647e-05,16.0
4,10,1.88333e-05,10.0
4,11,7.315547e-06,23.0
4,12,7.741106e-06,26.0
4,13,2.495001e-06,60.0
4,14,1.453806e-06,82.0
4,15,1.538255e-06,79.0
5,1,3.632549e-05,5.000077
5,2,3.500624e-05,5.000077
5,3,256.2082,0.0
5,4,143.9745,-7.874776e-05
5,5,199.8168,0.0
5,6,8.790229e-05,2.0
5,7,1.766017e-05,9.9
5,8,3.500141e-05,5.000077
5,9,2.918925e-05,6.0
5,10,177.9579,0.0
5,11,414.9999,0.0
5,12,2.562387e-05,11.0
5,13,3.68602e-06,50.0
5,14,2.467508e-06,67.0
5,15,2.591463e-06,64.0
6,1,1.74261e-05,10.00008
6,2,1.697024e-05,10.00008
6,3,3.459395e-05,5.0
6,4,3.467729e-05,4.999921
6,5,3.462392e-05,5.0
6,6,2.449547e-05,7.0
6,7,1.115281e-05,14.9
6,8,1.692802e-05,10.00008
6,9,2.864639e-05,6.0
6,10,173.0421,0.0
6,11,1.294368e-05,13.0
6,12,86.00005,0.0
6,13,332.9999,0.0
6,14,621.0,0.0
6,15,165.0,0.0
7,1,0.0,46.00008
7,2,0.0,46.00008
7,3,0.0,41.0
7,4,0.0,40.99992
7,5,0.0,41.0
7,6,0.0,43.0
7,7,0.0,50.9
7,8,0.0,46.00008
7,9,0.0,47.0
7,10,0.0,41.0
7,11,0.0,54.0
7,12,0.0,37.0
7,13,0.0,38.0
7,14,0.0,41.0
7,15,0.0,0.0
1,1,4.423436e-06,27.99994
1,2,4.413138e-06,27.99994
1,3,5.405533e-06,23.0
1,4,142.5369,-0.0001580002
1,5,191.9634,0.0
1,6,199.9998,0.0
1,7,265.4999,0.0
1,8,5.403431e-06,22.99994
1,9,1.183875e-06,98.99984
1,10,7.917473e-07,143.0
1,11,6.466625e-07,171.0
1,12,6.536221e-07,174.0
1,13,5.148382e-07,208.0
1,14,4.565909e-07,230.0
1,15,4.638404e-07,227.0
2,1,0.04067288,0.0
2,2,178.9592,0.0
2,3,108.2322,6.025607e-05
2,4,95.98323,-9.774411e-05
2,5,116.7848,6.025607e-05
2,6,6.309075e-05,2.00006
2,7,1.265936e-05,9.90006
2,8,299.9999,0.0
2,9,1.570305e-06,75.9999
2,10,9.61585e-07,120.0001
2,11,7.617951e-07,148.0001
2,12,7.71102e-07,151.0001
2,13,6.080376e-07,185.0001
2,14,5.177676e-07,207.0001
2,15,5.267314e-07,204.0001
3,1,2.51929e-05,5.000098
3,2,2.474833e-05,5.000098
3,3,117.5461,0.0001580002
3,4,98.04691,0.0
3,5,120.407,0.0001580002
3,6,6.276662e-05,2.000158
3,7,1.238609e-05,9.900158
3,8,2.48883e-05,5.000098
3,9,663.9999,0.0
3,10,2.161219e-06,50.00016
3,11,1.250087e-06,78.00016
3,12,1.28392e-06,81.00016
3,13,7.724906e-07,115.0002
3,14,5.493486e-07,137.0002
3,15,5.70004e-07,134.0002
4,1,8.722326e-06,14.99994
4,2,8.624021e-06,14.99994
4,3,8.65378e-06,15.0
4,4,8.657326e-06,14.99984
4,5,8.655465e-06,15.0
4,6,7.518977e-06,17.0
4,7,4.910348e-06,24.9
4,8,8.647119e-06,14.99994
4,9,8.046023e-06,15.99984
4,10,1.380522e-05,10.0
4,11,5.395986e-06,23.0
4,12,5.852262e-06,26.0
4,13,1.954144e-06,60.0
4,14,1.188173e-06,82.0
4,15,1.24818e-06,79.0
5,1,2.538396e-05,4.99994
5,2,2.470871e-05,4.99994
5,3,282.2217,0.0
5,4,131.4622,-0.0001580002
5,5,186.3156,0.0
5,6,6.295579e-05,2.0
5,7,1.256065e-05,9.9
5,8,2.474462e-05,4.99994
5,9,2.064585e-05,5.999842
5,10,219.3513,0.0
5,11,415.0,0.0
5,12,1.967563e-05,11.0
5,13,2.692534e-06,50.0
5,14,1.79411e-06,67.0
5,15,1.882265e-06,64.0
6,1,1.230005e-05,9.99994
6,2,1.21059e-05,9.99994
6,3,2.451314e-05,5.0
6,4,2.461743e-05,4.999842
6,5,2.458954e-05,5.0
6,6,1.750784e-05,7.0
6,7,8.051778e-06,14.9
6,8,1.214205e-05,9.99994
6,9,2.036013e-05,5.999842
6,10,131.6488,0.0
6,11,9.346921e-06,13.0
6,12,86.00004,0.0
6,13,332.9999,0.0
6,14,621.0,0.0
6,15,165.0,0.0
7,1,0.0,45.99994
7,2,0.0,45.99994
7,3,0.0,41.0
7,4,0.0,40.99984
7,5,0.0,41.0
7,6,0.0,43.0
7,7,0.0,50.9
7,8,0.0,45.99994
7,9,0.0,46.99984
7,10,0.0,41.0
7,11,0.0,54.0
7,12,0.0,37.0
7,13,0.0,38.0
7,14,0.0,41.0
7,15,0.0,0.0
1,1,4.397434e-06,28.00186
1,2,4.387228e-06,28.00186
1,3,5.373732e-06,23.0
1,4,142.5484,-0.005535925
1,5,191.9519,0.0
1,6,199.9998,0.0
1,7,265.4999,0.0
1,8,5.371672e-06,23.00186
1,9,1.176555e-06,98.99383
1,10,7.867096e-07,143.0
1,11,6.424559e-07,171.0
1,12,6.492501e-07,174.0
1,13,5.114104e-07,208.0
1,14,4.534981e-07,230.0
1,15,4.607061e-07,227.0029
2,1,0.04050334,0.0
2,2,178.9594,0.0
2,3,108.1578,-0.001859558
2,4,96.01075,-0.007395483
2,5,116.8316,-0.001859558
2,6,6.272522e-05,1.99814
2,7,1.258571e-05,9.89814
2,8,299.9999,0.0
2,9,1.560747e-06,75.99197
2,10,9.555673e-07,119.9981
2,11,7.569214e-07,147.9981
2,12,7.660069e-07,150.9981
2,13,6.039444e-07,184.9981
2,14,5.143231e-07,206.9981
2,15,5.232356e-07,204.0011
3,1,2.504604e-05,5.008025
3,2,2.460189e-05,5.008025
3,3,117.4731,0.006165452
3,4,98.07615,0.0006295273
3,5,120.4508,0.006165452
3,6,6.240275e-05,2.006165
3,7,1.231245e-05,9.906165
3,8,2.474185e-05,5.008025
3,9,663.9999,0.0
3,10,2.146925e-06,50.00617
3,11,1.241009e-06,78.00617
3,12,1.274026e-06,81.00617
3,13,7.658856e-07,115.0062
3,14,5.443703e-07,137.0062
3,15,5.649084e-07,134.0091
4,1,8.668605e-06,15.00186
4,2,8.571041e-06,15.00186
4,3,8.600474e-06,15.0
4,4,8.603977e-06,14.99446
4,5,8.602137e-06,15.0
4,6,7.472489e-06,17.0
4,7,4.879634e-06,24.9
4,8,8.59393e-06,15.00186
4,9,7.99651e-06,15.99383
4,10,1.372167e-05,10.0
4,11,5.362177e-06,23.0
4,12,5.807579e-06,26.0
4,13,1.939678e-06,60.0
4,14,1.179503e-06,82.0
4,15,1.239168e-06,79.00294
5,1,2.523681e-05,5.00186
5,2,2.456181e-05,5.00186
5,3,282.3691,0.0
5,4,131.3937,-0.005535925
5,5,186.2367,0.0
5,6,6.258324e-05,2.0
5,7,1.248785e-05,9.9
5,8,2.460159e-05,5.00186
5,9,2.052728e-05,5.993835
5,10,187.9945,0.0
5,11,415.0,0.0
5,12,1.948336e-05,11.0
5,13,2.674733e-06,50.0
5,14,1.783383e-06,67.0
5,15,1.871041e-06,64.00294
6,1,1.22225e-05,10.00186
6,2,1.202455e-05,10.00186
6,3,2.43279e-05,5.0
6,4,2.444108e-05,4.994464
6,5,2.441166e-05,5.0
6,6,1.738961e-05,7.0
6,7,7.999983e-06,14.9
6,8,1.206119e-05,10.00186
6,9,2.021139e-05,5.993835
6,10,163.0055,0.0
6,11,9.287025e-06,13.0
6,12,86.00004,0.0
6,13,332.9999,0.0
6,14,621.0,0.0
6,15,165.0,0.002940997
7,1,0.0,45.99892
7,2,0.0,45.99892
7,3,0.0,40.99706
7,4,0.0,40.99152
7,5,0.0,40.99706
7,6,0.0,42.99706
7,7,0.0,50.89706
7,8,0.0,45.99892
7,9,0.0,46.99089
7,10,0.0,40.99706
7,11,0.0,53.99706
7,12,0.0,36.99706
7,13,0.0,37.99706
7,14,0.0,40.99706
7,15,0.0,0.0
1,1,4.465478e-06,27.99999
1,2,4.454883e-06,27.99999
1,3,5.456915e-06,23.00001
1,4,142.5502,0.0
1,5,191.9501,7.294594e-06
1,6,199.9998,0.0
1,7,265.4999,0.0
1,8,5.454781e-06,22.99999
1,9,1.194556e-06,99.0
1,10,7.986766e-07,143.0
1,11,6.521772e-07,171.0
1,12,6.590612e-07,174.0
1,13,5.190919e-07,208.0
1,14,4.602784e-07,230.0
1,15,4.67598e-07,226.9999
2,1,0.04066156,0.0
2,2,178.9592,0.0
2,3,108.1422,1.452358e-05
2,4,96.01749,7.228982e-06
2,5,116.8405,1.452358e-05
2,6,6.369794e-05,2.000007
2,7,1.278043e-05,9.900007
2,8,299.9999,0.0
2,9,1.58471e-06,76.00001
2,10,9.70163e-07,120.0
2,11,7.684241e-07,148.0
2,12,7.776297e-07,151.0
2,13,6.130525e-07,185.0
2,14,5.220496e-07,207.0
2,15,5.311001e-07,203.9999
3,1,2.544016e-05,4.999989
3,2,2.497933e-05,4.999989
3,3,117.4605,3.225405e-06
3,4,98.08143,-4.069189e-06
3,5,120.4582,3.225405e-06
3,6,6.336879e-05,1.999996
3,7,1.250227e-05,9.899996
3,8,2.512432e-05,4.999989
3,9,663.9999,0.0
3,10,2.179317e-06,50.0
3,11,1.259269e-06,78.0
3,12,1.29272e-06,81.0
3,13,7.76696e-07,115.0
3,14,5.517631e-07,137.0
3,15,5.7262e-07,133.9999
4,1,8.801158e-06,14.99999
4,2,8.700021e-06,14.99999
4,3,8.730505e-06,15.0
4,4,8.734133e-06,14.99999
4,5,8.732228e-06,15.0
4,6,7.585439e-06,16.99999
4,7,4.953392e-06,24.89999
4,8,8.723727e-06,14.99999
4,9,8.117355e-06,16.0
4,10,1.393058e-05,10.0
4,11,5.443857e-06,23.0
4,12,5.895091e-06,26.0
4,13,1.968497e-06,60.0
4,14,1.196701e-06,82.0
4,15,1.257287e-06,78.99991
5,1,2.563286e-05,4.999985
5,2,2.493287e-05,4.999985
5,3,282.3973,0.0
5,4,131.38,-7.294594e-06
5,5,186.2221,0.0
5,6,6.355084e-05,1.999993
5,7,1.267905e-05,9.899993
5,8,2.497408e-05,4.999985
5,9,2.08389e-05,5.999997
5,10,187.9944,0.0
5,11,415.0,0.0
5,12,1.977544e-05,11.0
5,13,2.715796e-06,50.0
5,14,1.810811e-06,67.0
5,15,1.899825e-06,63.99991
6,1,1.241186e-05,9.999985
6,2,1.220661e-05,9.999985
6,3,2.469548e-05,5.0
6,4,2.481273e-05,4.999993
6,5,2.478225e-05,5.0
6,6,1.76545e-05,6.999993
6,7,8.121809e-06,14.89999
6,8,1.224457e-05,9.999985
6,9,2.051657e-05,5.999997
6,10,163.0056,0.0
6,11,9.429935e-06,13.0
6,12,86.00004,0.0
6,13,332.9999,0.0
6,14,621.0,0.0
6,15,165.0,-8.650197e-05
7,1,0.0,46.00007
7,2,0.0,46.00007
7,3,0.0,41.00009
7,4,0.0,41.00008
7,5,0.0,41.00009
7,6,0.0,43.00008
7,7,0.0,50.90008
7,8,0.0,46.00007
7,9,0.0,47.00008
7,10,0.0,41.00009
7,11,0.0,54.00009
7,12,0.0,37.00009
7,13,0.0,38.00009
7,14,0.0,41.00009
7,15,0.0,0.0
