556,0.0
557,39.65734
558,46.43488
559,49.90789
560,0.0
561,0.0
562,0.0
563,663.9999
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,361.0206
588,179.7784
589,259.2002
590,0.0
591,0.0
592,0.0
593,0.0
594,174.2363
595,414.9999
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,176.7638
610,0.0
611,86.00005
612,332.9999
613,621.0
614,165.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,142.5354
634,191.9649
635,199.9998
636,265.4999
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,178.9594
647,108.4493
648,95.88545
649,116.6654
650,0.0
651,0.0
652,299.9999
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,117.8138
663,97.93493
664,120.2513
665,0.0
666,0.0
667,0.0
668,663.9999
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,281.7368
693,131.6732
694,186.5894
695,0.0
696,0.0
697,0.0
698,0.0
699,187.9893
700,415.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,163.0107
715,0.0
716,86.00004
717,332.9999
718,621.0
719,165.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,142.5337
739,191.9666
740,199.9998
741,265.4999
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,178.9593
752,108.4372
753,95.88939
754,116.6735
755,0.0
756,0.0
757,299.9999
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,117.8041
768,97.93745
769,120.2585
770,0.0
771,0.0
772,0.0
773,663.9999
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,281.7586
798,131.6686
799,186.5723
800,0.0
801,0.0
802,0.0
803,0.0
804,187.9954
805,415.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,163.0046
820,0.0
821,86.00004
822,332.9999
823,621.0
824,165.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,142.8012
844,191.6992
845,199.9997
846,265.4999
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,178.9526
857,103.0027
858,98.21306
859,119.7845
860,0.0
861,0.0
862,299.9999
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,110.6163
873,100.9316
874,124.4523
875,0.0
876,0.0
877,0.0
878,663.9999
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,294.381
903,126.088
904,179.5302
905,0.0
906,0.0
907,0.0
908,0.0
909,194.0852
910,414.9999
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,156.9148
925,0.0
926,86.00007
927,332.9999
928,621.0
929,165.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,139.9702
949,194.5308
950,199.9992
951,265.4997
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,178.9237
962,121.042
963,89.85657
964,110.1018
965,0.0
966,0.0
967,299.9997
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,126.8239
978,93.43688
979,115.7394
980,0.0
981,0.0
982,0.0
983,663.9998
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,260.1339
1008,144.7915
1009,195.0728
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,171.8057
1015,414.9998
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,179.1943
1030,0.0
1031,86.00015
1032,332.9998
1033,621.0
1034,165.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,141.4493
1054,193.0511
1055,199.9997
1056,265.4999
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,178.9494
1067,123.0844
1068,89.50573
1069,108.41
1070,0.0
1071,0.0
1072,299.9999
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,128.7074
1083,93.10671
1084,114.1858
1085,0.0
1086,0.0
1087,0.0
1088,663.9999
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,256.2082
1113,143.9745
1114,199.8168
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,177.9579
1120,414.9999
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,173.0421
1135,0.0
1136,86.00005
1137,332.9999
1138,621.0
1139,165.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,142.5369
1159,191.9634
1160,199.9998
1161,265.4999
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,178.9592
1172,108.2322
1173,95.98323
1174,116.7848
1175,0.0
1176,0.0
1177,299.9999
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,117.5461
1188,98.04691
1189,120.407
1190,0.0
1191,0.0
1192,0.0
1193,663.9999
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,282.2217
1218,131.4622
1219,186.3156
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,219.3513
1225,415.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,131.6488
1240,0.0
1241,86.00004
1242,332.9999
1243,621.0
1244,165.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,142.5484
1264,191.9519
1265,199.9998
1266,265.4999
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,178.9594
1277,108.1578
1278,96.01075
1279,116.8316
1280,0.0
1281,0.0
1282,299.9999
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,117.4731
1293,98.07615
1294,120.4508
1295,0.0
1296,0.0
1297,0.0
1298,663.9999
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,282.3691
1323,131.3937
1324,186.2367
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,187.9945
1330,415.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,163.0055
1345,0.0
1346,86.00004
1347,332.9999
1348,621.0
1349,165.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,142.5502
1369,191.9501
1370,199.9998
1371,265.4999
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,178.9592
1382,108.1422
1383,96.01749
1384,116.8405
1385,0.0
1386,0.0
1387,299.9999
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,117.4605
1398,98.08143
1399,120.4582
1400,0.0
1401,0.0
1402,0.0
1403,663.9999
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,282.3973
1428,131.38
1429,186.2221
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,187.9944
1435,415.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,163.0056
1450,0.0
1451,86.00004
1452,332.9999
1453,621.0
1454,165.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
